"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.079932900E-1,9.440627694E-2,-2.283593267E-1,1.505973190E-1,2.893787824E-1
8.105197480E-1,8.268871158E-2,-2.177069932E-1,1.399449855E-1,2.716953384E-1
8.131296440E-1,7.416684926E-2,-2.027937323E-1,1.314231306E-1,2.527806532E-1
8.156561030E-1,7.097115368E-2,-1.846847683E-1,1.197055578E-1,2.312461651E-1
8.181825610E-1,6.244928762E-2,-1.697715074E-1,1.154446304E-1,2.145920337E-1
8.207090190E-1,5.605788901E-2,-1.591191888E-1,1.101184636E-1,2.014633445E-1
8.232355300E-1,5.605788901E-2,-1.463363916E-1,1.037270650E-1,1.879258642E-1
8.257619880E-1,5.605788901E-2,-1.335535944E-1,1.026618332E-1,1.775345078E-1
8.282884460E-1,5.712312087E-2,-1.197055578E-1,1.026618332E-1,1.677257389E-1
8.308149050E-1,6.138405204E-2,-1.079879999E-1,1.015966013E-1,1.604720517E-1
8.333413630E-1,6.457975507E-2,-9.946613014E-2,1.047922969E-1,1.582576421E-1
8.358678730E-1,7.097115368E-2,-8.774857223E-2,1.079879999E-1,1.561989907E-1
8.383943320E-1,8.268871158E-2,-7.603100687E-2,1.122489274E-1,1.588016332E-1
8.409207900E-1,9.440627694E-2,-6.963960826E-2,1.122489274E-1,1.623639180E-1
8.435349050E-1,1.103847697E-1,-6.431344151E-2,1.154446304E-1,1.721873365E-1
8.460613630E-1,1.252980381E-1,-6.005251035E-2,1.197055578E-1,1.833993537E-1
8.485878210E-1,1.380808353E-1,-6.005251035E-2,1.218360290E-1,1.936921244E-1
8.511142800E-1,1.593854874E-1,-6.324820966E-2,1.271621883E-1,2.134813616E-1
8.536407900E-1,1.817553788E-1,-6.857437640E-2,1.260969639E-1,2.315985905E-1
8.561672480E-1,1.945381761E-1,-7.922670245E-2,1.303578913E-1,2.472147895E-1
8.586937070E-1,2.147776037E-1,-9.200949967E-2,1.314231306E-1,2.680805968E-1
8.612201650E-1,2.328865677E-1,-1.015966013E-1,1.324883550E-1,2.865504965E-1
8.637466230E-1,2.488650680E-1,-1.143793985E-1,1.346188188E-1,3.051863287E-1
8.662730820E-1,2.627131045E-1,-1.292926520E-1,1.367492825E-1,3.231642483E-1
8.687995920E-1,2.744306624E-1,-1.410102248E-1,1.346188188E-1,3.366278336E-1
8.713260500E-1,2.818872929E-1,-1.559234858E-1,1.335535944E-1,3.487250233E-1
8.739304780E-1,2.925396264E-1,-1.644453406E-1,1.399449855E-1,3.636018455E-1
8.764569360E-1,2.968005538E-1,-1.719019860E-1,1.399449855E-1,3.704395504E-1
8.789833940E-1,2.957353294E-1,-1.804238409E-1,1.356840581E-1,3.720514897E-1
8.815098530E-1,2.925396264E-1,-1.825543046E-1,1.356840581E-1,3.705612915E-1
8.840363630E-1,2.893439233E-1,-1.825543046E-1,1.367492825E-1,3.684377103E-1
8.865628210E-1,2.872134447E-1,-1.846847683E-1,1.346188188E-1,3.670453008E-1
8.890892800E-1,2.733654380E-1,-1.804238409E-1,1.346188188E-1,3.541237798E-1
8.916157380E-1,2.605826259E-1,-1.719019860E-1,1.324883550E-1,3.391264689E-1
8.941421960E-1,2.509955168E-1,-1.687062830E-1,1.324883550E-1,3.301722635E-1
8.966687070E-1,2.339518070E-1,-1.516625583E-1,1.303578913E-1,3.077794006E-1
8.991951650E-1,2.179733068E-1,-1.410102248E-1,1.282274276E-1,2.895488200E-1
9.017216230E-1,2.062557489E-1,-1.303578913E-1,1.239664927E-1,2.736828549E-1
9.043323000E-1,1.934729517E-1,-1.122489274E-1,1.250317246E-1,2.562509256E-1
9.068587590E-1,1.774944514E-1,-8.987903595E-2,1.218360290E-1,2.332949621E-1
9.093852170E-1,1.721682847E-1,-7.283531129E-2,1.197055578E-1,2.219827052E-1
9.119116750E-1,1.657768935E-1,-5.046541616E-2,1.175750941E-1,2.094102180E-1
9.144381860E-1,1.636464298E-1,-2.703028731E-2,1.165098622E-1,2.026951860E-1
9.169646440E-1,1.604507267E-1,-5.725627299E-3,1.165098622E-1,1.983727968E-1
9.194911030E-1,1.604507267E-1,1.664426550E-2,1.175750941E-1,1.996130508E-1
9.220175610E-1,1.625811905E-1,4.114462435E-2,1.197055578E-1,2.060459759E-1
9.245440190E-1,1.615159512E-1,5.818835273E-2,1.197055578E-1,2.092909636E-1
9.270705300E-1,1.679073572E-1,7.203638554E-2,1.207707971E-1,2.190153120E-1
9.295969880E-1,1.711030602E-1,8.162347972E-2,1.282274276E-1,2.288687896E-1
9.321234460E-1,1.711030602E-1,9.014534205E-2,1.314231306E-1,2.338257453E-1
9.347315710E-1,1.732335240E-1,9.866721183E-2,1.378145218E-1,2.423590620E-1
9.372580300E-1,1.764292270E-1,1.050586104E-1,1.442059278E-1,2.509181807E-1
9.397844880E-1,1.785596907E-1,1.050586104E-1,1.484668553E-1,2.548789554E-1
9.423109460E-1,1.774944514E-1,1.018629074E-1,1.505973190E-1,2.540863725E-1
9.448374570E-1,1.785596907E-1,1.050586104E-1,1.537930220E-1,2.580177676E-1
9.473639150E-1,1.796249151E-1,1.029281393E-1,1.559234858E-1,2.591745462E-1
9.498903730E-1,1.753639877E-1,1.007976755E-1,1.537930220E-1,2.540964250E-1
9.524168320E-1,1.700378209E-1,9.653674066E-2,1.559234858E-1,2.500886568E-1
9.549432900E-1,1.668421179E-1,9.014534205E-2,1.569887102E-1,2.461867789E-1
9.574698000E-1,1.593854874E-1,8.268871158E-2,1.537930220E-1,2.364179567E-1
9.599962590E-1,1.540593207E-1,7.736254483E-2,1.495320797E-1,2.282084146E-1
9.625227170E-1,1.466026902E-1,6.671021879E-2,1.474016160E-1,2.183342357E-1
9.651313630E-1,1.455374658E-1,6.031882018E-2,1.399449855E-1,2.107228345E-1
9.676578210E-1,1.370155960E-1,5.286218971E-2,1.367492825E-1,2.006690084E-1
9.701842800E-1,1.284937263E-1,4.327509180E-2,1.292926520E-1,1.873498362E-1
9.727107380E-1,1.242327988E-1,3.475322574E-2,1.218360290E-1,1.774418016E-1
9.752372480E-1,1.167761683E-1,2.942706272E-2,1.197055578E-1,1.698000179E-1
9.777637070E-1,1.082543060E-1,2.303566411E-2,1.122489274E-1,1.576371095E-1
9.802901650E-1,1.018629074E-1,1.877473295E-2,1.058575287E-1,1.481025283E-1
9.828166230E-1,9.334104508E-2,1.025286783E-2,9.627043456E-2,1.344829676E-1
9.853430820E-1,8.268871158E-2,5.991935730E-3,9.094426781E-2,1.230617169E-1
9.878695920E-1,7.629731297E-2,-3.994623839E-4,8.561810106E-2,1.146817281E-1
9.903960500E-1,6.990591437E-2,-9.986559860E-3,7.922670245E-2,1.061293485E-1
9.929225090E-1,6.138405204E-2,-1.531272475E-2,7.390054315E-2,9.728191847E-2
9.955331860E-1,6.244928762E-2,-2.170412242E-2,6.963960826E-2,9.602425472E-2
9.980596440E-1,6.031882018E-2,-2.809552103E-2,6.431344151E-2,9.254154272E-2
1.000586103E0,6.031882018E-2,-3.235645220E-2,6.111774594E-2,9.176425739E-2
1.003112561E0,6.351451576E-2,-3.555215150E-2,5.685681105E-2,9.236203847E-2
1.005639071E0,6.138405204E-2,-3.555215150E-2,5.685681105E-2,9.091014401E-2
1.008165530E0,7.310161740E-2,-3.768261895E-2,5.579157919E-2,9.938071515E-2
1.010691988E0,7.949301600E-2,-3.874785081E-2,5.792204663E-2,1.057142328E-1
1.013218446E0,8.588441461E-2,-4.726971686E-2,6.111774594E-2,1.155246193E-1
1.015744905E0,9.014534205E-2,-4.620448127E-2,6.005251035E-2,1.177596738E-1
1.018271415E0,9.866721183E-2,-4.194355011E-2,5.685681105E-2,1.213555810E-1
1.020797873E0,1.039933711E-1,-3.555215150E-2,5.579157919E-2,1.232528986E-1
1.023324332E0,1.050586104E-1,-3.022598661E-2,5.259587988E-2,1.213146672E-1
1.025936884E0,1.061238423E-1,-2.383458801E-2,5.153064802E-2,1.203568244E-1
1.028463342E0,1.061238423E-1,-1.744319126E-2,4.833494872E-2,1.179101441E-1
1.030989800E0,1.007976755E-1,-9.986559860E-3,5.046541616E-2,1.131665189E-1
1.033516259E0,9.227581322E-2,-7.856093347E-3,4.620448127E-2,1.034958840E-1
1.036042769E0,8.268871158E-2,-2.529928461E-3,4.300878197E-2,9.323936340E-2
1.038569228E0,7.736254483E-2,2.796236658E-3,3.874785081E-2,8.656892182E-2
1.041095686E0,6.351451576E-2,3.861469682E-3,3.661738336E-2,7.341551215E-2
1.043622144E0,5.286218971E-2,7.057168987E-3,3.448691964E-2,6.351033271E-2
1.046148603E0,4.434032366E-2,5.991935730E-3,3.022598661E-2,5.399609118E-2
1.048675113E0,2.942706272E-2,4.926702939E-3,2.596505545E-2,3.955260455E-2
1.051201571E0,2.410089783E-2,5.991935730E-3,2.383458801E-2,3.442156527E-2
1.053728030E0,1.025286783E-2,1.731003635E-3,2.063889056E-2,2.311020285E-2
1.056334280E0,-3.595161485E-3,-3.595161485E-3,1.637795754E-2,1.714899021E-2
1.058860738E0,-1.211702544E-2,-7.856093347E-3,1.318225823E-2,1.955281157E-2
1.061387196E0,-2.276935615E-2,-8.921326138E-3,6.790860556E-3,2.538009902E-2
1.063913655E0,-3.342168778E-2,-1.105179265E-2,3.595161485E-3,3.538469332E-2
1.066440113E0,-4.407401755E-2,-1.531272475E-2,-4.926702939E-3,4.691770417E-2
1.068966623E0,-5.472634733E-2,-1.744319126E-2,-9.187635034E-3,5.816915549E-2
1.071493082E0,-6.537867337E-2,-2.489982173E-2,-1.344856713E-2,7.124069071E-2
1.074019540E0,-7.709623873E-2,-2.916075476E-2,-1.557903271E-2,8.388614847E-2
1.076545998E0,-8.242240548E-2,-3.768261895E-2,-1.770949923E-2,9.234207632E-2
1.079072509E0,-9.094426781E-2,-4.407401755E-2,-2.303566411E-2,1.036533680E-1
1.081598967E0,-9.307473898E-2,-5.046541616E-2,-2.836182900E-2,1.096086612E-1
1.084125425E0,-9.627043456E-2,-5.792204663E-2,-3.262276202E-2,1.169923273E-1
1.086734071E0,-1.015966013E-1,-6.324820966E-2,-3.262276202E-2,1.240421300E-1
1.089260530E0,-1.058575287E-1,-6.750914454E-2,-3.368799388E-2,1.299930072E-1
1.091786988E0,-1.058575287E-1,-6.750914454E-2,-3.262276202E-2,1.297210299E-1
1.094313446E0,-1.037270650E-1,-7.070484012E-2,-3.155753016E-2,1.294386192E-1
1.096839957E0,-1.015966013E-1,-7.603100687E-2,-2.729659714E-2,1.297986426E-1
1.099366415E0,-1.037270650E-1,-7.496577501E-2,-2.197043039E-2,1.298532682E-1
1.101892873E0,-9.946613014E-2,-7.603100687E-2,-2.410089783E-2,1.274954051E-1
1.104419332E0,-1.005313694E-1,-7.390054315E-2,-1.877473295E-2,1.261758183E-1
1.106945790E0,-9.946613014E-2,-7.390054315E-2,-1.451379992E-2,1.247615795E-1
1.109472300E0,-9.946613014E-2,-7.177007198E-2,-8.122402243E-3,1.229244796E-1
1.111998759E0,-1.037270650E-1,-7.070484012E-2,-5.991935730E-3,1.256757006E-1
1.114525217E0,-1.026618332E-1,-6.750914454E-2,-1.731003635E-3,1.228817845E-1
1.117135582E0,-1.047922969E-1,-6.963960826E-2,1.464695437E-3,1.258302263E-1
1.119662040E0,-1.069227681E-1,-7.177007198E-2,1.464695437E-3,1.287849638E-1
1.122188498E0,-1.058575287E-1,-7.603100687E-2,-2.796236658E-3,1.303623770E-1
1.124714957E0,-1.026618332E-1,-7.283531129E-2,-9.187635034E-3,1.262095369E-1
1.127241467E0,-9.627043456E-2,-6.537867337E-2,-1.451379992E-2,1.172732616E-1
1.129767925E0,-9.307473898E-2,-5.472634733E-2,-2.410089783E-2,1.106288091E-1
1.132294384E0,-8.561810106E-2,-4.087831825E-2,-3.262276202E-2,1.003281652E-1
1.134820842E0,-8.561810106E-2,-3.022598661E-2,-3.688369319E-2,9.800243017E-2
1.137347300E0,-8.135717362E-2,-2.170412242E-2,-4.327509180E-2,9.467202438E-2
1.139873811E0,-8.135717362E-2,-1.318225823E-2,-4.966649041E-2,9.622640958E-2
1.142400269E0,-8.455286920E-2,-9.986559860E-3,-5.605788901E-2,1.019382460E-1
1.144926728E0,-8.774857223E-2,-4.660394508E-3,-6.457975507E-2,1.090507954E-1
1.147535894E0,-8.987903595E-2,1.731003635E-3,-7.310161740E-2,1.158666645E-1
1.150062353E0,-9.307473898E-2,-3.994623839E-4,-7.949301600E-2,1.224018227E-1
1.152588811E0,-9.733566642E-2,6.657706108E-4,-8.375394344E-2,1.284110519E-1
1.155115269E0,-9.946613014E-2,-2.529928461E-3,-8.814803511E-2,1.329285059E-1
1.157641780E0,-1.047922969E-1,-1.211702544E-2,-9.240896255E-2,1.402414495E-1
1.160168238E0,-1.037270650E-1,-2.489982173E-2,-9.560466558E-2,1.432464911E-1
1.162694696E0,-1.058575287E-1,-3.661738336E-2,-9.134373069E-2,1.445348619E-1
1.165221155E0,-1.069227681E-1,-5.579157919E-2,-9.240896255E-2,1.519361543E-1
1.167747613E0,-1.079879999E-1,-7.283531129E-2,-9.347419441E-2,1.603240959E-1
1.170274071E0,-1.111836955E-1,-9.520520270E-2,-8.921326697E-2,1.714201032E-1
1.172800582E0,-1.101184636E-1,-1.154446304E-1,-8.268871158E-2,1.796968607E-1
1.175327040E0,-1.101184636E-1,-1.324883550E-1,-8.268871158E-2,1.910933366E-1
1.177935373E0,-1.165098622E-1,-1.569887102E-1,-8.268871158E-2,2.122673459E-1
1.180461832E0,-1.165098622E-1,-1.750976741E-1,-7.949301600E-2,2.248396831E-1
1.182988290E0,-1.143793985E-1,-1.942718774E-1,-7.842778414E-2,2.386946302E-1
1.185514748E0,-1.165098622E-1,-2.155765295E-1,-7.523208112E-2,2.563350427E-1
1.188041259E0,-1.154446304E-1,-2.336854935E-1,-7.949301600E-2,2.724986461E-1
1.190567717E0,-1.101184636E-1,-2.432725877E-1,-7.842778414E-2,2.783137533E-1
1.193094175E0,-1.090532318E-1,-2.592510879E-1,-8.055824786E-2,2.925634380E-1
1.195620634E0,-1.122489274E-1,-2.688381970E-1,-7.842778414E-2,3.017030248E-1
1.198147092E0,-1.122489274E-1,-2.730991244E-1,-7.842778414E-2,3.055059259E-1
1.200673603E0,-1.079879999E-1,-2.805557549E-1,-7.736254483E-2,3.104156940E-1
1.203200061E0,-1.069227681E-1,-2.816209793E-1,-7.736254483E-2,3.110109607E-1
1.205726519E0,-1.101184636E-1,-2.805557549E-1,-8.055824786E-2,3.119731382E-1
1.208336155E0,-1.175750941E-1,-2.762948275E-1,-7.949301600E-2,3.106153152E-1
1.210862613E0,-1.229012609E-1,-2.709686458E-1,-7.842778414E-2,3.077005757E-1
1.213389071E0,-1.282274276E-1,-2.571206093E-1,-8.375394344E-2,2.992791405E-1
1.215915530E0,-1.356840581E-1,-2.464682907E-1,-8.814803511E-2,2.948336107E-1
1.218442040E0,-1.527277827E-1,-2.326202542E-1,-9.240896255E-2,2.932189875E-1
1.220968498E0,-1.612496525E-1,-2.240983993E-1,-9.666989744E-2,2.925177124E-1
1.223494957E0,-1.665758193E-1,-2.187722325E-1,-1.030612960E-1,2.936501729E-1
1.226021415E0,-1.761629134E-1,-2.123808414E-1,-1.094526947E-1,2.968482545E-1
1.228547873E0,-1.804238409E-1,-2.038589716E-1,-1.179745570E-1,2.966972173E-1
1.231074384E0,-1.857500076E-1,-1.953371018E-1,-1.233007237E-1,2.964164590E-1
1.233600842E0,-1.846847683E-1,-1.857500076E-1,-1.275616586E-1,2.913477402E-1
1.236127300E0,-1.846847683E-1,-1.772281379E-1,-1.328878254E-1,2.884050114E-1
1.238741988E0,-1.836195439E-1,-1.676410437E-1,-1.371487528E-1,2.839532300E-1
1.241268446E0,-1.868152469E-1,-1.559234858E-1,-1.478010863E-1,2.847055163E-1
1.243794905E0,-1.868152469E-1,-1.463363916E-1,-1.488663107E-1,2.801347077E-1
1.246321363E0,-1.825543046E-1,-1.388797611E-1,-1.488663107E-1,2.734498869E-1
1.248847873E0,-1.825543046E-1,-1.292926520E-1,-1.499315500E-1,2.692993384E-1
1.251374332E0,-1.878804713E-1,-1.271621883E-1,-1.520620137E-1,2.731156342E-1
1.253900790E0,-1.793586165E-1,-1.207707971E-1,-1.573881805E-1,2.674437102E-1
1.256427248E0,-1.708367467E-1,-1.197055578E-1,-1.552577168E-1,2.600376381E-1
1.258953707E0,-1.676410437E-1,-1.165098622E-1,-1.541924775E-1,2.558385968E-1
1.261480217E0,-1.612496525E-1,-1.165098622E-1,-1.520620137E-1,2.503973931E-1
1.264006675E0,-1.495320797E-1,-1.282274276E-1,-1.488663107E-1,2.469074614E-1
1.266533134E0,-1.431406885E-1,-1.431406885E-1,-1.478010863E-1,2.506465131E-1
1.269112196E0,-1.367492825E-1,-1.633801162E-1,-1.414096802E-1,2.557149317E-1
1.271638655E0,-1.346188188E-1,-1.878804713E-1,-1.403444558E-1,2.704031512E-1
1.274165113E0,-1.292926520E-1,-2.198374718E-1,-1.392792165E-1,2.905921610E-1
1.276691571E0,-1.292926520E-1,-2.539249361E-1,-1.360835135E-1,3.157739471E-1
1.279218082E0,-1.335535944E-1,-2.880123854E-1,-1.328878254E-1,3.441611117E-1
1.281744540E0,-1.420754492E-1,-3.199693561E-1,-1.286268830E-1,3.729754645E-1
1.284270998E0,-1.495320797E-1,-3.519263566E-1,-1.243659556E-1,4.020931412E-1
1.286797457E0,-1.548582464E-1,-3.796224296E-1,-1.158440933E-1,4.260447388E-1
1.289323915E0,-1.633801162E-1,-4.030575454E-1,-1.126483902E-1,4.492639615E-1
1.291850425E0,-1.804238409E-1,-4.190360308E-1,-1.105179265E-1,4.694232307E-1
1.294376884E0,-1.921414137E-1,-4.286231399E-1,-1.062569916E-1,4.815876526E-1
1.296903342E0,-2.081198990E-1,-4.339492917E-1,-9.666989744E-2,4.908879192E-1
1.299538342E0,-2.283593267E-1,-4.328840673E-1,-9.773512930E-2,4.990879214E-1
1.302064800E0,-2.464682907E-1,-4.339492917E-1,-9.986559302E-2,5.089516114E-1
1.304591259E0,-2.613815665E-1,-4.403406978E-1,-1.041265279E-1,5.225539085E-1
1.307117717E0,-2.912080884E-1,-4.286231399E-1,-1.158440933E-1,5.309800380E-1
1.309644228E0,-3.199693561E-1,-4.222317338E-1,-1.179745570E-1,5.427504233E-1
1.312170686E0,-3.466002047E-1,-4.264926612E-1,-1.233007237E-1,5.632324214E-1
1.314697144E0,-3.774919510E-1,-4.328840673E-1,-1.211702600E-1,5.870017212E-1
1.317223603E0,-4.062532485E-1,-4.339492917E-1,-1.222354919E-1,6.068733024E-1
1.319750061E0,-4.392754734E-1,-4.339492917E-1,-1.243659556E-1,6.298744479E-1
1.322276571E0,-4.744281471E-1,-4.371449947E-1,-1.264964193E-1,6.574033444E-1
1.324803030E0,-5.074504018E-1,-4.328840673E-1,-1.286268830E-1,6.792933100E-1
1.327329488E0,-5.404726267E-1,-4.232969582E-1,-1.307573467E-1,6.988479511E-1
1.329938394E0,-5.702991486E-1,-4.030575454E-1,-1.328878254E-1,7.108837302E-1
1.332464853E0,-5.947995186E-1,-3.764267266E-1,-1.328878254E-1,7.163398090E-1
1.334991311E0,-6.192998290E-1,-3.466002047E-1,-1.339530498E-1,7.222239263E-1
1.337517769E0,-6.374087930E-1,-3.050560951E-1,-1.307573467E-1,7.186422436E-1
1.340044280E0,-6.523220539E-1,-2.603163123E-1,-1.296921223E-1,7.142189378E-1
1.342570738E0,-6.576482654E-1,-2.091851383E-1,-1.233007237E-1,7.010440297E-1
1.345097196E0,-6.629744172E-1,-1.548582464E-1,-1.158440933E-1,6.906055374E-1
1.347623655E0,-6.608439088E-1,-1.005313694E-1,-1.073222235E-1,6.770075979E-1
1.350150113E0,-6.491263509E-1,-4.194355011E-2,-9.880036116E-2,6.579405689E-1
1.352676623E0,-6.342130899E-1,1.770949923E-2,-8.814803511E-2,6.405544051E-1
1.355203082E0,-6.214303374E-1,7.310161740E-2,-7.416684926E-2,6.300954152E-1
1.357729540E0,-5.905385613E-1,1.178414002E-1,-6.138405204E-2,6.053018998E-1
1.360340217E0,-5.607120395E-1,1.625811905E-1,-5.073172227E-2,5.860071180E-1
1.362866675E0,-5.308855176E-1,2.009295821E-1,-3.368799388E-2,5.686360969E-1
1.365393134E0,-4.999937415E-1,2.243647128E-1,-1.877473295E-2,5.483482074E-1
1.367919592E0,-4.680367708E-1,2.435389012E-1,-1.731003635E-3,5.276102838E-1
1.370446050E0,-4.371449947E-1,2.584521770E-1,1.424749196E-2,5.080317562E-1
1.372972561E0,-4.105141759E-1,2.648435533E-1,3.129122034E-2,4.895335911E-1
1.375499019E0,-3.817528784E-1,2.648435533E-1,4.726971686E-2,4.670244041E-1
1.378025478E0,-3.561872840E-1,2.659088075E-1,6.431344151E-2,4.491248089E-1
1.380551936E0,-3.316869438E-1,2.595174015E-1,8.348763734E-2,4.293433310E-1
1.383078446E0,-2.975994647E-1,2.541912198E-1,9.840089828E-2,4.035608435E-1
1.385604905E0,-2.656424940E-1,2.467346042E-1,1.165098622E-1,3.808128773E-1
1.388131363E0,-2.315550297E-1,2.339518070E-1,1.356840581E-1,3.560355929E-1
1.390740269E0,-1.878804713E-1,2.201037705E-1,1.548582464E-1,3.282161145E-1
1.393266728E0,-1.399449855E-1,2.126471400E-1,1.719019860E-1,3.071704705E-1
1.395793186E0,-8.668334037E-2,1.987991184E-1,1.942718774E-1,2.911643064E-1
1.398319644E0,-2.063889056E-2,1.892120093E-1,2.177069932E-1,2.891772522E-1
1.400846155E0,4.860125855E-2,1.860163212E-1,2.390116602E-1,3.067421194E-1
1.403372613E0,1.242327988E-1,1.849510819E-1,2.603163123E-1,3.426445293E-1
1.405899071E0,2.019948065E-1,1.902772486E-1,2.826862037E-1,3.961298057E-1
1.408425530E0,2.850829959E-1,1.966686398E-1,3.082517982E-1,4.636486164E-1
1.410951988E0,3.649754524E-1,2.062557489E-1,3.316869438E-1,5.345696807E-1
1.413478446E0,4.491288662E-1,2.158428431E-1,3.508611321E-1,6.094328555E-1
1.416004957E0,5.226299763E-1,2.296908647E-1,3.721657991E-1,6.814744071E-1
1.418531415E0,5.982614756E-1,2.435389012E-1,3.945356905E-1,7.568925952E-1
1.421117717E0,6.717625856E-1,2.595174015E-1,4.169055820E-1,8.321204945E-1
1.423644228E0,7.356765866E-1,2.765611112E-1,4.371449947E-1,8.993341063E-1
1.426170686E0,7.921339273E-1,2.957353294E-1,4.573844373E-1,9.613199610E-1
1.428697144E0,8.485912681E-1,3.085181117E-1,4.776238501E-1,1.021476925E0
1.431223655E0,8.954614997E-1,3.223661482E-1,4.925371110E-1,1.071617486E0
1.433750113E0,9.348751307E-1,3.351489305E-1,5.085155964E-1,1.115752852E0
1.436276571E0,9.742887616E-1,3.500621915E-1,5.223636627E-1,1.159588688E0
1.438803030E0,1.003050089E0,3.553883731E-1,5.351464152E-1,1.191130582E0
1.441329488E0,1.022224188E0,3.649754524E-1,5.468640327E-1,1.215405135E0
1.443855998E0,1.038202763E0,3.681711555E-1,5.543206334E-1,1.233161117E0
1.446382457E0,1.044594169E0,3.671059310E-1,5.660381913E-1,1.243520396E0
1.448908915E0,1.045659423E0,3.703016341E-1,5.724295974E-1,1.248279846E0
1.451541936E0,1.035007000E0,3.713668585E-1,5.777557492E-1,1.242157212E0
1.454068394E0,1.026485205E0,3.703016341E-1,5.798861980E-1,1.235743978E0
1.456594853E0,1.015832901E0,3.734973371E-1,5.830819011E-1,1.229390600E0
1.459121311E0,9.923977256E-1,3.692364097E-1,5.862776041E-1,1.210334748E0
1.461647821E0,9.647016525E-1,3.649754524E-1,5.905385613E-1,1.188525200E0
1.464174280E0,9.359403849E-1,3.607145250E-1,5.894733071E-1,1.163433777E0
1.466700738E0,8.997224569E-1,3.575188220E-1,5.873428583E-1,1.132383257E0
1.469227196E0,8.635045290E-1,3.468665183E-1,5.873428583E-1,1.100421777E0
1.471753655E0,8.230256438E-1,3.383446336E-1,5.820167065E-1,1.063292880E0
1.474280165E0,7.740249634E-1,3.266270757E-1,5.766905546E-1,1.019005342E0
1.476806623E0,7.271546721E-1,3.106485903E-1,5.671034455E-1,9.730687447E-1
1.479333082E0,6.781539917E-1,2.978657782E-1,5.553858876E-1,9.257809365E-1
1.481928811E0,6.302185059E-1,2.818872929E-1,5.489944816E-1,8.820605148E-1
1.484455269E0,5.833482146E-1,2.701697350E-1,5.351464152E-1,8.364619005E-1
1.486981728E0,5.492607951E-1,2.659088075E-1,5.287550688E-1,8.074508268E-1
1.489508186E0,5.066514611E-1,2.382127345E-1,5.149070024E-1,7.606380421E-1
1.492034696E0,4.533897936E-1,1.913424879E-1,4.861457348E-1,6.917455660E-1
1.494561155E0,4.097152650E-1,1.572550237E-1,4.563191831E-1,6.331057872E-1
1.497087613E0,3.617797792E-1,1.263632625E-1,4.243622124E-1,5.717827997E-1
1.499614071E0,3.127790391E-1,8.588441461E-2,3.902747631E-1,5.074655168E-1
1.502140530E0,2.680392563E-1,4.540555924E-2,3.497959077E-1,4.430167997E-1
1.504667040E0,2.232994735E-1,8.122402243E-3,3.093170524E-1,3.815831065E-1
1.507193498E0,1.913424879E-1,-2.383458801E-2,2.699034214E-1,3.317045254E-1
1.509719957E0,1.647116542E-1,-5.579157919E-2,2.262288630E-1,2.853456286E-1
1.512343498E0,1.434070021E-1,-8.242240548E-2,1.846847683E-1,2.479263698E-1
1.514869957E0,1.221023351E-1,-1.079879999E-1,1.484668553E-1,2.204830957E-1
1.517396415E0,1.093195379E-1,-1.356840581E-1,1.111836955E-1,2.066947970E-1
1.519922873E0,1.039933711E-1,-1.601844132E-1,7.390054315E-2,2.047802670E-1
1.522449384E0,9.014534205E-2,-1.836195439E-1,4.087831825E-2,2.085985535E-1
1.524975842E0,8.162347972E-2,-2.017285079E-1,5.725627299E-3,2.176914471E-1
1.527502300E0,8.268871158E-2,-2.166417688E-1,-2.623136342E-2,2.333648719E-1
1.530028759E0,7.842778414E-2,-2.294245660E-1,-5.925358832E-2,2.495947446E-1
1.532555217E0,7.416684926E-2,-2.368811965E-1,-8.921326697E-2,2.637658617E-1
1.535081728E0,7.097115368E-2,-2.422073632E-1,-1.179745570E-1,2.786024184E-1
1.537608186E0,6.457975507E-2,-2.485987544E-1,-1.446053833E-1,2.947585492E-1
1.540134644E0,6.138405204E-2,-2.549901605E-1,-1.659100503E-1,3.103451765E-1
1.542742509E0,5.073172227E-2,-2.581858635E-1,-1.861494780E-1,3.223123887E-1
1.545268967E0,4.327509180E-2,-2.592510879E-1,-1.989322603E-1,3.296329843E-1
1.547795425E0,3.581846133E-2,-2.624467909E-1,-2.095845938E-1,3.377676453E-1
1.550321884E0,2.942706272E-2,-2.613815665E-1,-2.191716880E-1,3.423777214E-1
