"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.055955267E0,7.050000191E0,-2.670000076E1,-2.135250092E2
4.065955267E0,7.200000286E0,-2.700000191E1,-2.133750153E2
4.075955267E0,7.200000286E0,-2.707500076E1,-2.130000153E2
4.085955267E0,7.275000095E0,-2.715000153E1,-2.130000153E2
4.095955267E0,7.125000477E0,-2.707500076E1,-2.130000153E2
4.105955267E0,7.275000095E0,-2.722500038E1,-2.129250031E2
4.115955267E0,7.350000381E0,-2.722500038E1,-2.130750122E2
4.125955267E0,7.275000095E0,-2.700000191E1,-2.127750092E2
4.135955267E0,7.275000095E0,-2.685000038E1,-2.127000122E2
4.145955267E0,7.200000286E0,-2.670000076E1,-2.127750092E2
4.155955267E0,7.125000477E0,-2.670000076E1,-2.130000153E2
4.165955267E0,7.125000477E0,-2.670000076E1,-2.130750122E2
4.175955267E0,7.125000477E0,-2.662500191E1,-2.129250031E2
4.185955267E0,6.975000381E0,-2.655000114E1,-2.130750122E2
4.195955267E0,6.675000191E0,-2.655000114E1,-2.128500061E2
4.205955267E0,6.825000286E0,-2.662500191E1,-2.132250061E2
4.215955267E0,6.900000095E0,-2.670000076E1,-2.130750122E2
4.225955267E0,7.050000191E0,-2.670000076E1,-2.130000153E2
4.235955267E0,7.050000191E0,-2.670000076E1,-2.130750122E2
4.245955267E0,7.050000191E0,-2.662500191E1,-2.131500092E2
4.255955267E0,7.050000191E0,-2.647500038E1,-2.133750153E2
4.265955267E0,7.275000095E0,-2.647500038E1,-2.133000031E2
4.275955267E0,7.500000477E0,-2.640000153E1,-2.134500122E2
4.285955267E0,7.575000286E0,-2.640000153E1,-2.134500122E2
4.295955267E0,7.425000191E0,-2.647500038E1,-2.136000061E2
4.305955267E0,7.125000477E0,-2.632500076E1,-2.136000061E2
4.315955267E0,7.050000191E0,-2.617500114E1,-2.134500122E2
4.325955267E0,6.825000286E0,-2.617500114E1,-2.134500122E2
4.335955267E0,6.825000286E0,-2.625000191E1,-2.134500122E2
4.345955267E0,6.675000191E0,-2.617500114E1,-2.131500092E2
4.355955267E0,6.675000191E0,-2.640000153E1,-2.130000153E2
4.365955267E0,6.750000477E0,-2.647500038E1,-2.128500061E2
4.375955267E0,6.900000095E0,-2.632500076E1,-2.130000153E2
4.385955267E0,7.125000477E0,-2.655000114E1,-2.128500061E2
4.395955267E0,7.125000477E0,-2.662500191E1,-2.129250031E2
4.405955267E0,7.500000477E0,-2.685000038E1,-2.128500061E2
4.415955267E0,7.425000191E0,-2.685000038E1,-2.128500061E2
4.425955267E0,7.425000191E0,-2.700000191E1,-2.131500092E2
4.435955267E0,7.425000191E0,-2.685000038E1,-2.131500092E2
4.445955267E0,7.425000191E0,-2.677500153E1,-2.133000031E2
4.455955267E0,7.350000381E0,-2.677500153E1,-2.130000153E2
4.465955267E0,7.350000381E0,-2.677500153E1,-2.133750153E2
4.475955267E0,7.575000286E0,-2.677500153E1,-2.133000031E2
4.485955267E0,7.425000191E0,-2.677500153E1,-2.131500092E2
4.495955267E0,7.500000477E0,-2.685000038E1,-2.129250031E2
4.505955267E0,7.425000191E0,-2.655000114E1,-2.130750122E2
4.515955267E0,7.425000191E0,-2.670000076E1,-2.133000031E2
4.525955267E0,7.350000381E0,-2.677500153E1,-2.133750153E2
4.535955267E0,7.500000477E0,-2.685000038E1,-2.134500122E2
4.545955267E0,7.500000477E0,-2.685000038E1,-2.135250092E2
4.555955267E0,7.350000381E0,-2.692500114E1,-2.134500122E2
4.565955267E0,7.125000477E0,-2.670000076E1,-2.136000061E2
4.575955267E0,7.350000381E0,-2.670000076E1,-2.137500153E2
4.585955267E0,7.500000477E0,-2.685000038E1,-2.136750031E2
4.595955267E0,7.350000381E0,-2.670000076E1,-2.135250092E2
4.605955267E0,7.425000191E0,-2.655000114E1,-2.135250092E2
4.615955267E0,7.200000286E0,-2.655000114E1,-2.135250092E2
4.625955267E0,7.125000477E0,-2.662500191E1,-2.133000031E2
4.635955267E0,7.125000477E0,-2.662500191E1,-2.133000031E2
4.645955267E0,7.200000286E0,-2.662500191E1,-2.130750122E2
4.655955267E0,6.975000381E0,-2.655000114E1,-2.131500092E2
4.665955267E0,6.675000191E0,-2.655000114E1,-2.131500092E2
4.675955267E0,6.600000381E0,-2.655000114E1,-2.130750122E2
4.685955267E0,6.525000095E0,-2.647500038E1,-2.130000153E2
4.695955267E0,6.600000381E0,-2.647500038E1,-2.130750122E2
4.705955267E0,6.750000477E0,-2.640000153E1,-2.132250061E2
4.715955267E0,6.900000095E0,-2.647500038E1,-2.133000031E2
4.725955267E0,6.975000381E0,-2.647500038E1,-2.133000031E2
4.735955267E0,7.050000191E0,-2.662500191E1,-2.133000031E2
4.745955267E0,7.425000191E0,-2.662500191E1,-2.133000031E2
4.755955267E0,7.575000286E0,-2.670000076E1,-2.134500122E2
4.765955267E0,7.575000286E0,-2.670000076E1,-2.134500122E2
4.775955267E0,7.650000095E0,-2.655000114E1,-2.134500122E2
4.785955267E0,7.575000286E0,-2.655000114E1,-2.135250092E2
4.795955267E0,7.575000286E0,-2.640000153E1,-2.136000061E2
4.805955267E0,7.350000381E0,-2.655000114E1,-2.136000061E2
4.815955267E0,7.275000095E0,-2.670000076E1,-2.136750031E2
4.825955267E0,7.050000191E0,-2.662500191E1,-2.136750031E2
4.835955267E0,6.900000095E0,-2.647500038E1,-2.137500153E2
4.845955267E0,6.900000095E0,-2.655000114E1,-2.137500153E2
4.855955267E0,6.675000191E0,-2.655000114E1,-2.137500153E2
4.865955267E0,6.750000477E0,-2.655000114E1,-2.134500122E2
4.875955267E0,6.600000381E0,-2.662500191E1,-2.134500122E2
4.885955267E0,6.750000477E0,-2.655000114E1,-2.134500122E2
4.895955267E0,6.825000286E0,-2.632500076E1,-2.133750153E2
4.905955267E0,6.975000381E0,-2.647500038E1,-2.133750153E2
4.915955267E0,7.200000286E0,-2.670000076E1,-2.131500092E2
4.925955267E0,7.050000191E0,-2.662500191E1,-2.131500092E2
4.935955267E0,7.200000286E0,-2.670000076E1,-2.131500092E2
4.945955267E0,6.975000381E0,-2.662500191E1,-2.134500122E2
4.955955267E0,6.975000381E0,-2.662500191E1,-2.132250061E2
4.965955267E0,6.975000381E0,-2.655000114E1,-2.133750153E2
4.975955267E0,6.825000286E0,-2.662500191E1,-2.132250061E2
4.985955267E0,6.675000191E0,-2.670000076E1,-2.132250061E2
4.995955267E0,6.600000381E0,-2.655000114E1,-2.132250061E2
5.005955267E0,6.825000286E0,-2.662500191E1,-2.131500092E2
5.015955267E0,6.675000191E0,-2.655000114E1,-2.130750122E2
5.025955267E0,6.825000286E0,-2.655000114E1,-2.130750122E2
5.035955267E0,6.900000095E0,-2.647500038E1,-2.132250061E2
5.045955267E0,6.825000286E0,-2.662500191E1,-2.133000031E2
5.055955267E0,6.750000477E0,-2.640000153E1,-2.133000031E2
5.065955267E0,6.900000095E0,-2.632500076E1,-2.132250061E2
5.075955267E0,6.675000191E0,-2.647500038E1,-2.130750122E2
5.085955267E0,6.900000095E0,-2.640000153E1,-2.130750122E2
5.095955267E0,6.975000381E0,-2.632500076E1,-2.132250061E2
5.105955267E0,6.900000095E0,-2.647500038E1,-2.129250031E2
5.115955267E0,6.900000095E0,-2.662500191E1,-2.128500061E2
5.125955267E0,6.825000286E0,-2.670000076E1,-2.127000122E2
5.135955267E0,6.900000095E0,-2.662500191E1,-2.128500061E2
5.145955267E0,7.050000191E0,-2.655000114E1,-2.130000153E2
5.155955267E0,7.200000286E0,-2.655000114E1,-2.130750122E2
5.165955267E0,7.125000477E0,-2.655000114E1,-2.133000031E2
5.175955267E0,7.125000477E0,-2.662500191E1,-2.130750122E2
5.185955267E0,7.200000286E0,-2.655000114E1,-2.133750153E2
5.195955267E0,7.275000095E0,-2.647500038E1,-2.134500122E2
5.205955267E0,7.425000191E0,-2.647500038E1,-2.134500122E2
5.215955267E0,7.500000477E0,-2.670000076E1,-2.135250092E2
5.225955267E0,7.350000381E0,-2.677500153E1,-2.135250092E2
5.235955267E0,7.425000191E0,-2.692500114E1,-2.134500122E2
5.245955267E0,7.425000191E0,-2.707500076E1,-2.136000061E2
5.255955267E0,7.350000381E0,-2.707500076E1,-2.136000061E2
5.265955267E0,7.350000381E0,-2.715000153E1,-2.137500153E2
5.275955267E0,7.350000381E0,-2.707500076E1,-2.139000092E2
5.285955267E0,7.350000381E0,-2.700000191E1,-2.139750061E2
5.295955267E0,7.350000381E0,-2.677500153E1,-2.138250122E2
5.305955267E0,7.425000191E0,-2.685000038E1,-2.137500153E2
5.315955267E0,7.425000191E0,-2.655000114E1,-2.134500122E2
5.325955267E0,7.350000381E0,-2.662500191E1,-2.133000031E2
5.335955267E0,7.350000381E0,-2.640000153E1,-2.134500122E2
5.345955267E0,7.275000095E0,-2.640000153E1,-2.132250061E2
5.355955267E0,7.200000286E0,-2.647500038E1,-2.132250061E2
5.365955267E0,7.425000191E0,-2.647500038E1,-2.133750153E2
5.375955267E0,7.425000191E0,-2.655000114E1,-2.133000031E2
5.385955267E0,7.200000286E0,-2.670000076E1,-2.130750122E2
5.395955267E0,7.125000477E0,-2.677500153E1,-2.136750031E2
5.405955267E0,7.125000477E0,-2.670000076E1,-2.136000061E2
5.415955267E0,7.200000286E0,-2.685000038E1,-2.135250092E2
5.425955267E0,7.350000381E0,-2.677500153E1,-2.136000061E2
5.435955267E0,7.275000095E0,-2.677500153E1,-2.134500122E2
5.445955267E0,7.125000477E0,-2.677500153E1,-2.132250061E2
5.455955267E0,7.200000286E0,-2.685000038E1,-2.133000031E2
5.465955267E0,7.275000095E0,-2.670000076E1,-2.133750153E2
5.475955267E0,7.200000286E0,-2.655000114E1,-2.132250061E2
5.485955267E0,7.200000286E0,-2.662500191E1,-2.131500092E2
5.495955267E0,7.275000095E0,-2.670000076E1,-2.130750122E2
5.505955267E0,7.050000191E0,-2.670000076E1,-2.130000153E2
5.515955267E0,7.125000477E0,-2.677500153E1,-2.130000153E2
5.525955267E0,7.275000095E0,-2.677500153E1,-2.130750122E2
5.535955267E0,7.050000191E0,-2.677500153E1,-2.129250031E2
5.545955267E0,6.975000381E0,-2.685000038E1,-2.130750122E2
5.555955267E0,7.050000191E0,-2.707500076E1,-2.132250061E2
5.565955267E0,6.975000381E0,-2.692500114E1,-2.131500092E2
5.575955267E0,7.050000191E0,-2.692500114E1,-2.130750122E2
5.585955267E0,7.125000477E0,-2.692500114E1,-2.131500092E2
5.595955267E0,7.275000095E0,-2.692500114E1,-2.131500092E2
5.605955267E0,7.050000191E0,-2.692500114E1,-2.130750122E2
5.615955267E0,7.125000477E0,-2.677500153E1,-2.131500092E2
5.625955267E0,7.125000477E0,-2.670000076E1,-2.130750122E2
5.635955267E0,7.200000286E0,-2.662500191E1,-2.130750122E2
5.645955267E0,7.275000095E0,-2.662500191E1,-2.133000031E2
5.655955267E0,6.975000381E0,-2.655000114E1,-2.133750153E2
5.665955267E0,6.975000381E0,-2.662500191E1,-2.133750153E2
5.675955267E0,6.675000191E0,-2.655000114E1,-2.133750153E2
5.685955267E0,6.600000381E0,-2.655000114E1,-2.131500092E2
5.695955267E0,6.675000191E0,-2.670000076E1,-2.133750153E2
5.705955267E0,6.675000191E0,-2.662500191E1,-2.134500122E2
5.715955267E0,6.525000095E0,-2.670000076E1,-2.131500092E2
5.725955267E0,6.525000095E0,-2.670000076E1,-2.131500092E2
5.735955267E0,6.825000286E0,-2.662500191E1,-2.133750153E2
5.745955267E0,7.050000191E0,-2.617500114E1,-2.133750153E2
5.755955267E0,7.275000095E0,-2.625000191E1,-2.136000061E2
5.765955267E0,7.500000477E0,-2.625000191E1,-2.137500153E2
5.775955267E0,7.500000477E0,-2.595000076E1,-2.135250092E2
5.785955267E0,7.650000095E0,-2.625000191E1,-2.134500122E2
5.795955267E0,7.875000477E0,-2.610000038E1,-2.134500122E2
5.805955267E0,8.025000572E0,-2.617500114E1,-2.133000031E2
5.815955267E0,8.100000381E0,-2.625000191E1,-2.131500092E2
5.825955267E0,8.175000191E0,-2.662500191E1,-2.132250061E2
5.835955267E0,7.950000286E0,-2.640000153E1,-2.127750092E2
5.845955267E0,7.875000477E0,-2.647500038E1,-2.128500061E2
5.855955267E0,7.875000477E0,-2.677500153E1,-2.128500061E2
5.865955267E0,7.725000381E0,-2.655000114E1,-2.129250031E2
5.875955267E0,7.725000381E0,-2.662500191E1,-2.130000153E2
5.885955267E0,7.650000095E0,-2.670000076E1,-2.131500092E2
5.895955267E0,7.575000286E0,-2.662500191E1,-2.133750153E2
5.905955267E0,7.425000191E0,-2.655000114E1,-2.132250061E2
5.915955267E0,7.575000286E0,-2.677500153E1,-2.135250092E2
5.925955267E0,7.500000477E0,-2.655000114E1,-2.134500122E2
5.935955267E0,7.500000477E0,-2.655000114E1,-2.136000061E2
5.945955267E0,7.575000286E0,-2.655000114E1,-2.134500122E2
5.955955267E0,7.350000381E0,-2.670000076E1,-2.134500122E2
5.965955267E0,7.200000286E0,-2.670000076E1,-2.133000031E2
5.975955267E0,7.275000095E0,-2.677500153E1,-2.133750153E2
5.985955267E0,7.350000381E0,-2.677500153E1,-2.134500122E2
5.995955267E0,7.200000286E0,-2.662500191E1,-2.134500122E2
6.005955267E0,7.275000095E0,-2.670000076E1,-2.131500092E2
6.015955267E0,7.125000477E0,-2.670000076E1,-2.130000153E2
6.025955267E0,7.050000191E0,-2.662500191E1,-2.131500092E2
6.035955267E0,7.125000477E0,-2.647500038E1,-2.130000153E2
6.045955267E0,7.275000095E0,-2.640000153E1,-2.133000031E2
6.055955267E0,7.050000191E0,-2.632500076E1,-2.131500092E2
6.065955267E0,7.050000191E0,-2.617500114E1,-2.131500092E2
6.075955267E0,7.050000191E0,-2.625000191E1,-2.129250031E2
6.085955267E0,6.825000286E0,-2.625000191E1,-2.130000153E2
6.095955267E0,7.050000191E0,-2.617500114E1,-2.133000031E2
6.105955267E0,7.275000095E0,-2.617500114E1,-2.133000031E2
6.115955267E0,7.125000477E0,-2.617500114E1,-2.134500122E2
6.125955267E0,6.825000286E0,-2.610000038E1,-2.133000031E2
6.135955267E0,6.825000286E0,-2.595000076E1,-2.132250061E2
6.145955267E0,6.825000286E0,-2.595000076E1,-2.132250061E2
6.155955267E0,6.825000286E0,-2.595000076E1,-2.131500092E2
6.165955267E0,6.825000286E0,-2.610000038E1,-2.133750153E2
6.175955267E0,6.750000477E0,-2.610000038E1,-2.133000031E2
6.185955267E0,6.600000381E0,-2.617500114E1,-2.131500092E2
6.195955267E0,6.825000286E0,-2.625000191E1,-2.131500092E2
6.205955267E0,6.975000381E0,-2.632500076E1,-2.133000031E2
6.215955267E0,7.050000191E0,-2.640000153E1,-2.133750153E2
6.225955267E0,7.125000477E0,-2.655000114E1,-2.134500122E2
6.235955267E0,6.975000381E0,-2.655000114E1,-2.135250092E2
6.245955267E0,7.125000477E0,-2.647500038E1,-2.134500122E2
6.255955267E0,7.275000095E0,-2.647500038E1,-2.136000061E2
6.265955267E0,7.425000191E0,-2.632500076E1,-2.136750031E2
6.275955267E0,7.350000381E0,-2.617500114E1,-2.136000061E2
6.285955267E0,7.275000095E0,-2.617500114E1,-2.136000061E2
6.295955267E0,7.200000286E0,-2.632500076E1,-2.136750031E2
6.305955267E0,7.200000286E0,-2.625000191E1,-2.136750031E2
6.315955267E0,7.350000381E0,-2.647500038E1,-2.139750061E2
6.325955267E0,7.275000095E0,-2.655000114E1,-2.139750061E2
6.335955267E0,7.125000477E0,-2.670000076E1,-2.136750031E2
6.345955267E0,6.900000095E0,-2.670000076E1,-2.136750031E2
6.355955267E0,6.975000381E0,-2.677500153E1,-2.137500153E2
6.365955267E0,7.050000191E0,-2.670000076E1,-2.136750031E2
6.375955267E0,7.050000191E0,-2.670000076E1,-2.136750031E2
6.385955267E0,6.900000095E0,-2.662500191E1,-2.136000061E2
6.395955267E0,6.750000477E0,-2.662500191E1,-2.134500122E2
6.405955267E0,6.825000286E0,-2.670000076E1,-2.134500122E2
6.415955267E0,6.675000191E0,-2.655000114E1,-2.136000061E2
6.425955267E0,6.825000286E0,-2.670000076E1,-2.137500153E2
6.435955267E0,6.600000381E0,-2.677500153E1,-2.138250122E2
6.445955267E0,6.525000095E0,-2.685000038E1,-2.137500153E2
6.455955267E0,6.450000286E0,-2.685000038E1,-2.137500153E2
6.465955267E0,6.450000286E0,-2.700000191E1,-2.136750031E2
6.475955267E0,6.525000095E0,-2.692500114E1,-2.133750153E2
6.485955267E0,6.525000095E0,-2.662500191E1,-2.133750153E2
6.495955267E0,6.525000095E0,-2.677500153E1,-2.132250061E2
6.505955267E0,6.375000477E0,-2.670000076E1,-2.131500092E2
6.515955267E0,6.450000286E0,-2.655000114E1,-2.131500092E2
6.525955267E0,6.600000381E0,-2.662500191E1,-2.130750122E2
6.535955267E0,6.825000286E0,-2.655000114E1,-2.130000153E2
6.545955267E0,6.825000286E0,-2.662500191E1,-2.133000031E2
6.555955267E0,6.825000286E0,-2.662500191E1,-2.131500092E2
6.565955267E0,6.675000191E0,-2.670000076E1,-2.133750153E2
6.575955267E0,6.750000477E0,-2.662500191E1,-2.134500122E2
6.585955267E0,6.975000381E0,-2.662500191E1,-2.133000031E2
6.595955267E0,7.050000191E0,-2.662500191E1,-2.133750153E2
6.605955267E0,7.125000477E0,-2.670000076E1,-2.134500122E2
6.615955267E0,7.125000477E0,-2.655000114E1,-2.136000061E2
6.625955267E0,7.125000477E0,-2.647500038E1,-2.134500122E2
6.635955267E0,7.200000286E0,-2.662500191E1,-2.136750031E2
6.645955267E0,7.275000095E0,-2.655000114E1,-2.135250092E2
6.655955267E0,7.125000477E0,-2.655000114E1,-2.136000061E2
6.665955267E0,7.125000477E0,-2.662500191E1,-2.136750031E2
6.675955267E0,7.200000286E0,-2.662500191E1,-2.135250092E2
6.685955267E0,7.125000477E0,-2.647500038E1,-2.137500153E2
6.695955267E0,7.125000477E0,-2.662500191E1,-2.135250092E2
6.705955267E0,7.125000477E0,-2.670000076E1,-2.136000061E2
6.715955267E0,7.200000286E0,-2.655000114E1,-2.136750031E2
6.725955267E0,7.275000095E0,-2.655000114E1,-2.138250122E2
6.735955267E0,7.425000191E0,-2.655000114E1,-2.136000061E2
6.745955267E0,7.425000191E0,-2.640000153E1,-2.135250092E2
6.755955267E0,7.500000477E0,-2.647500038E1,-2.137500153E2
6.765955267E0,7.500000477E0,-2.647500038E1,-2.134500122E2
6.775955267E0,7.575000286E0,-2.647500038E1,-2.133750153E2
6.785955267E0,7.650000095E0,-2.647500038E1,-2.133000031E2
6.795955267E0,7.425000191E0,-2.647500038E1,-2.130750122E2
6.805955267E0,7.275000095E0,-2.670000076E1,-2.129250031E2
6.815955267E0,7.275000095E0,-2.670000076E1,-2.131500092E2
6.825955267E0,7.200000286E0,-2.670000076E1,-2.134500122E2
6.835955267E0,7.050000191E0,-2.677500153E1,-2.131500092E2
6.845955267E0,7.125000477E0,-2.685000038E1,-2.131500092E2
6.855955267E0,7.125000477E0,-2.670000076E1,-2.133750153E2
6.865955267E0,6.975000381E0,-2.640000153E1,-2.133000031E2
6.875955267E0,7.050000191E0,-2.655000114E1,-2.130750122E2
6.885955267E0,7.200000286E0,-2.640000153E1,-2.132250061E2
6.895955267E0,7.275000095E0,-2.640000153E1,-2.131500092E2
6.905955267E0,7.275000095E0,-2.662500191E1,-2.128500061E2
6.915955267E0,7.050000191E0,-2.640000153E1,-2.128500061E2
6.925955267E0,6.975000381E0,-2.632500076E1,-2.129250031E2
6.935955267E0,6.975000381E0,-2.662500191E1,-2.130750122E2
6.945955267E0,7.125000477E0,-2.670000076E1,-2.129250031E2
6.955955267E0,7.200000286E0,-2.670000076E1,-2.130750122E2
6.965955267E0,7.350000381E0,-2.662500191E1,-2.131500092E2
6.975955267E0,7.350000381E0,-2.655000114E1,-2.130000153E2
6.985955267E0,7.500000477E0,-2.640000153E1,-2.133000031E2
6.995955267E0,7.500000477E0,-2.662500191E1,-2.133750153E2
7.005955267E0,7.575000286E0,-2.662500191E1,-2.133000031E2
7.015955267E0,7.575000286E0,-2.647500038E1,-2.127750092E2
7.025955267E0,7.575000286E0,-2.662500191E1,-2.130000153E2
7.035955267E0,7.425000191E0,-2.662500191E1,-2.130000153E2
7.045955267E0,7.200000286E0,-2.662500191E1,-2.129250031E2
7.055955267E0,7.125000477E0,-2.662500191E1,-2.130750122E2
7.065955267E0,6.975000381E0,-2.662500191E1,-2.130000153E2
7.075955267E0,6.900000095E0,-2.662500191E1,-2.129250031E2
7.085955267E0,6.600000381E0,-2.655000114E1,-2.130750122E2
7.095955267E0,6.375000477E0,-2.662500191E1,-2.133750153E2
7.105955267E0,6.375000477E0,-2.655000114E1,-2.134500122E2
7.115955267E0,6.450000286E0,-2.662500191E1,-2.134500122E2
7.125955267E0,6.375000477E0,-2.647500038E1,-2.133750153E2
7.135955267E0,6.525000095E0,-2.662500191E1,-2.131500092E2
7.145955267E0,6.600000381E0,-2.655000114E1,-2.133750153E2
7.155955267E0,6.675000191E0,-2.640000153E1,-2.134500122E2
7.165955267E0,6.900000095E0,-2.647500038E1,-2.133750153E2
7.175955267E0,7.050000191E0,-2.647500038E1,-2.133750153E2
7.185955267E0,7.125000477E0,-2.655000114E1,-2.133750153E2
7.195955267E0,7.050000191E0,-2.640000153E1,-2.135250092E2
7.205955267E0,7.050000191E0,-2.662500191E1,-2.136000061E2
7.215955267E0,6.675000191E0,-2.647500038E1,-2.138250122E2
7.225955267E0,6.825000286E0,-2.662500191E1,-2.135250092E2
7.235955267E0,6.975000381E0,-2.662500191E1,-2.134500122E2
7.245955267E0,7.050000191E0,-2.647500038E1,-2.135250092E2
7.255955267E0,6.975000381E0,-2.647500038E1,-2.136750031E2
7.265955267E0,6.825000286E0,-2.640000153E1,-2.136000061E2
7.275955267E0,7.200000286E0,-2.632500076E1,-2.133750153E2
7.285955267E0,7.350000381E0,-2.632500076E1,-2.134500122E2
7.295955267E0,7.575000286E0,-2.625000191E1,-2.133000031E2
7.305955267E0,7.425000191E0,-2.617500114E1,-2.132250061E2
7.315955267E0,7.425000191E0,-2.632500076E1,-2.134500122E2
7.325955267E0,7.275000095E0,-2.647500038E1,-2.134500122E2
7.335955267E0,7.350000381E0,-2.655000114E1,-2.134500122E2
7.345955267E0,7.200000286E0,-2.662500191E1,-2.134500122E2
7.355955267E0,6.975000381E0,-2.662500191E1,-2.136750031E2
7.365955267E0,6.825000286E0,-2.670000076E1,-2.134500122E2
7.375955267E0,6.525000095E0,-2.677500153E1,-2.136000061E2
7.385955267E0,6.600000381E0,-2.677500153E1,-2.136750031E2
7.395955267E0,6.825000286E0,-2.685000038E1,-2.135250092E2
7.405955267E0,6.900000095E0,-2.677500153E1,-2.134500122E2
7.415955267E0,6.675000191E0,-2.677500153E1,-2.133000031E2
7.425955267E0,6.675000191E0,-2.670000076E1,-2.130750122E2
7.435955267E0,6.825000286E0,-2.677500153E1,-2.128500061E2
7.445955267E0,6.825000286E0,-2.655000114E1,-2.129250031E2
7.455955267E0,6.825000286E0,-2.662500191E1,-2.128500061E2
7.465955267E0,6.825000286E0,-2.655000114E1,-2.130000153E2
7.475955267E0,6.525000095E0,-2.647500038E1,-2.129250031E2
7.485955267E0,6.375000477E0,-2.670000076E1,-2.129250031E2
7.495955267E0,6.600000381E0,-2.670000076E1,-2.128500061E2
7.505955267E0,6.825000286E0,-2.677500153E1,-2.130000153E2
7.515955267E0,6.825000286E0,-2.662500191E1,-2.130750122E2
7.525955267E0,6.825000286E0,-2.677500153E1,-2.129250031E2
7.535955267E0,6.900000095E0,-2.685000038E1,-2.127750092E2
7.545955267E0,6.900000095E0,-2.692500114E1,-2.128500061E2
7.555955267E0,6.975000381E0,-2.685000038E1,-2.128500061E2
7.565955267E0,7.200000286E0,-2.677500153E1,-2.127750092E2
7.575955267E0,7.275000095E0,-2.677500153E1,-2.128500061E2
7.585955267E0,7.275000095E0,-2.662500191E1,-2.127000122E2
7.595955267E0,7.200000286E0,-2.677500153E1,-2.127750092E2
7.605955267E0,7.200000286E0,-2.670000076E1,-2.129250031E2
7.615955267E0,7.275000095E0,-2.677500153E1,-2.130750122E2
7.625955267E0,7.275000095E0,-2.670000076E1,-2.130000153E2
7.635955267E0,7.275000095E0,-2.670000076E1,-2.130000153E2
7.645955267E0,7.275000095E0,-2.662500191E1,-2.130000153E2
7.655955267E0,7.275000095E0,-2.677500153E1,-2.130750122E2
7.665955267E0,7.050000191E0,-2.692500114E1,-2.132250061E2
7.675955267E0,7.200000286E0,-2.677500153E1,-2.130750122E2
7.685955267E0,7.350000381E0,-2.677500153E1,-2.131500092E2
7.695955267E0,7.350000381E0,-2.677500153E1,-2.130750122E2
7.705955267E0,7.425000191E0,-2.677500153E1,-2.130000153E2
7.715955267E0,7.575000286E0,-2.670000076E1,-2.130000153E2
7.725955267E0,7.500000477E0,-2.670000076E1,-2.131500092E2
7.735955267E0,7.425000191E0,-2.662500191E1,-2.129250031E2
7.745955267E0,7.575000286E0,-2.670000076E1,-2.128500061E2
7.755955267E0,7.350000381E0,-2.670000076E1,-2.128500061E2
