"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.039195102E2,-2.204380274E0,-2.493279457E0,9.234032631E-1
1.039245515E2,-1.743814945E0,-2.686439514E0,2.030245781E0
1.039295928E2,-1.346546054E0,-2.940402031E0,2.899776459E0
1.039348010E2,-1.195580959E0,-3.097011566E0,3.169574738E0
1.039398423E2,-1.086637974E0,-3.089697838E0,2.515804052E0
1.039448837E2,-9.263914227E-1,-2.856517792E0,1.321232319E0
1.039499250E2,-5.873256922E-1,-2.430320740E0,2.396649495E-2
1.039549663E2,-6.365627050E-3,-1.823539734E0,-1.068917990E0
1.039600077E2,5.809353590E-1,-1.092789650E0,-1.601031423E0
1.039651993E2,1.152594924E0,-3.328275681E-1,-1.713359594E0
1.039702407E2,1.598335385E0,5.004978180E-1,-1.557219982E0
1.039752820E2,1.980221987E0,1.318543434E0,-1.312539697E0
1.039803233E2,2.188091278E0,2.029154778E0,-1.245113611E0
1.039853647E2,2.353623629E0,2.657606125E0,-1.413400173E0
1.039904060E2,2.438275337E0,3.082025528E0,-1.557854891E0
1.039955969E2,2.461290359E0,3.350429058E0,-1.732691884E0
1.040006382E2,2.476112843E0,3.374993324E0,-1.803379655E0
1.040056795E2,2.583210468E0,3.348562241E0,-1.936337471E0
1.040107209E2,2.627941608E0,3.124168396E0,-2.029632568E0
1.040157623E2,2.631676435E0,2.771582603E0,-2.146309137E0
1.040208036E2,2.558401108E0,2.264777660E0,-2.245406151E0
1.040259955E2,2.402045727E0,1.680339813E0,-2.308609009E0
1.040310369E2,2.162390709E0,9.532508850E-1,-2.145015240E0
1.040360782E2,1.659918547E0,1.229724884E-1,-1.837372541E0
1.040411195E2,1.233946562E0,-7.421216965E-1,-1.407556057E0
1.040461609E2,8.869695663E-1,-1.470932961E0,-1.075144053E0
1.040512022E2,5.058730841E-1,-2.258627892E0,-9.037230611E-1
1.040563929E2,1.270286739E-1,-2.844599724E0,-9.304091930E-1
1.040614342E2,-2.046974599E-1,-3.232201576E0,-1.084365129E0
1.040664756E2,-5.783052444E-1,-3.432696342E0,-1.235063314E0
1.040715169E2,-8.125153780E-1,-3.319604874E0,-1.453473687E0
1.040765582E2,-1.024879694E0,-2.989031792E0,-1.633123875E0
1.040815995E2,-1.174325228E0,-2.509525299E0,-1.671457767E0
1.040867555E2,-1.114053845E0,-1.824090004E0,-1.764420390E0
1.040917968E2,-1.053841591E0,-1.105931282E0,-1.832748055E0
1.040968381E2,-9.778988361E-1,-4.807996750E-1,-1.875871658E0
1.041018795E2,-4.595127702E-1,1.555376053E-1,-1.897413254E0
1.041069208E2,-4.357272387E-2,6.811599731E-1,-1.737246275E0
1.041119621E2,3.889700770E-1,1.103390694E0,-1.652125835E0
1.041171635E2,7.923187017E-1,1.302487373E0,-1.555616260E0
1.041222048E2,1.030308485E0,1.407342911E0,-1.438359380E0
1.041272462E2,1.300831199E0,1.396182060E0,-1.307655573E0
1.041322875E2,1.476211190E0,1.248811722E0,-1.216178179E0
1.041373288E2,1.555443287E0,1.051579475E0,-1.228393316E0
1.041423701E2,1.601719260E0,7.998571396E-1,-1.263954043E0
1.041475873E2,1.488306284E0,5.354366302E-1,-1.303782463E0
1.041526286E2,1.405773520E0,2.205886841E-1,-1.441429496E0
1.041576699E2,1.197741628E0,-3.722190857E-2,-1.546786785E0
1.041627112E2,1.035800338E0,-2.596168518E-1,-1.682063580E0
1.041677525E2,9.418652654E-1,-3.808717728E-1,-1.696409702E0
1.041727939E2,7.822768092E-1,-4.514513016E-1,-1.721812963E0
1.041779754E2,7.207835913E-1,-5.409135818E-1,-1.667241096E0
1.041830167E2,7.537132502E-1,-5.437116623E-1,-1.676024079E0
1.041880580E2,8.227847815E-1,-4.983558655E-1,-1.588082910E0
1.041930994E2,9.135907888E-1,-4.096651077E-1,-1.549406409E0
1.041981407E2,1.010516644E0,-2.573909760E-1,-1.444107652E0
1.042031820E2,1.069472194E0,-2.241992950E-2,-1.393970728E0
1.042083599E2,1.162831306E0,1.932106018E-1,-1.350602269E0
1.042134012E2,1.269385815E0,3.886060715E-1,-1.308636189E0
1.042184425E2,1.451655746E0,6.438274384E-1,-1.246801853E0
1.042234839E2,1.506185651E0,9.216976166E-1,-1.264515400E0
1.042285252E2,1.561064839E0,1.125353813E0,-1.271776438E0
1.042335665E2,1.595154047E0,1.272771835E0,-1.290097952E0
1.042387665E2,1.670006990E0,1.386739731E0,-1.375367641E0
1.042438078E2,1.729475260E0,1.517770767E0,-1.286866188E0
1.042488492E2,1.799970746E0,1.631191730E0,-1.317682028E0
1.042538905E2,1.738034487E0,1.730652332E0,-1.329851389E0
1.042589318E2,1.726622820E0,1.820975304E0,-1.312727451E0
1.042639731E2,1.801320195E0,1.890116692E0,-1.374608874E0
1.042691346E2,1.802947402E0,1.909480095E0,-1.339152098E0
1.042741759E2,1.874268174E0,1.879059792E0,-1.365392089E0
1.042792173E2,2.038395405E0,1.929259300E0,-1.353812456E0
1.042842586E2,2.166930914E0,1.841063976E0,-1.261646152E0
1.042893000E2,2.240846157E0,1.798962593E0,-1.181812525E0
1.042943413E2,2.262249470E0,1.718062401E0,-1.060290575E0
1.042995565E2,2.186916351E0,1.628559113E0,-8.230618238E-1
1.043045978E2,2.026860714E0,1.578142643E0,-6.480987072E-1
1.043096392E2,1.854813576E0,1.474728584E0,-4.431042671E-1
1.043146805E2,1.604992270E0,1.381720543E0,-3.674496412E-1
1.043197218E2,1.403084040E0,1.283327103E0,-2.318043709E-1
1.043247631E2,1.171686888E0,1.180530548E0,-2.629750967E-1
1.043299738E2,1.002551794E0,1.088985443E0,-2.727708817E-1
1.043350151E2,8.681532741E-1,1.014025688E0,-2.452640533E-1
1.043400564E2,7.002230883E-1,9.737558365E-1,-2.909177542E-1
1.043450978E2,6.196042299E-1,9.334259033E-1,-3.726404905E-1
1.043501391E2,5.209182501E-1,8.834877014E-1,-3.861845732E-1
1.043551804E2,4.726177454E-1,8.371324539E-1,-4.748660326E-1
1.043603591E2,4.609960318E-1,7.825469971E-1,-4.754787683E-1
1.043654004E2,4.966264963E-1,7.697372437E-1,-4.710309505E-1
1.043704417E2,5.848298669E-1,7.474069595E-1,-4.310908318E-1
1.043754831E2,6.307996511E-1,7.946281433E-1,-3.492963314E-1
1.043805244E2,7.110737562E-1,8.192949295E-1,-2.503196001E-1
1.043855657E2,7.380458713E-1,7.928123474E-1,-1.469902992E-1
1.043907697E2,7.393035293E-1,7.130794525E-1,-5.800235271E-2
1.043958111E2,6.933166385E-1,5.400962830E-1,1.542305946E-2
1.044008524E2,5.945081711E-1,3.076334000E-1,8.196949959E-2
1.044058937E2,4.757322073E-1,5.749034882E-2,8.507096767E-2
1.044109351E2,2.983275652E-1,-3.014192581E-1,1.439837217E-1
1.044159764E2,1.431431770E-1,-5.537204742E-1,9.590387344E-2
1.044211671E2,-5.015289783E-2,-8.681268692E-1,1.229116917E-1
1.044262085E2,-1.496262550E-1,-1.058425903E0,1.330385208E-1
1.044312499E2,-2.157505751E-1,-1.170102119E0,1.683669090E-1
1.044362912E2,-2.075207233E-1,-1.252249718E0,1.718170643E-1
1.044413325E2,-1.640583277E-1,-1.242745399E0,3.095815182E-1
1.044463738E2,-3.171730042E-2,-1.227843285E0,4.256799221E-1
1.044515454E2,8.240687847E-2,-1.218272209E0,5.797430277E-1
1.044565868E2,1.758084297E-1,-1.229809761E0,7.361999750E-1
1.044616281E2,2.229372859E-1,-1.312650681E0,8.828010559E-1
1.044666694E2,1.286612749E-1,-1.410420418E0,1.058411479E0
1.044717108E2,-3.582835197E-4,-1.548114777E0,1.299476385E0
1.044767521E2,-1.449614167E-1,-1.735164642E0,1.339589596E0
1.044819318E2,-3.356167674E-1,-1.839797974E0,1.399499774E0
1.044869731E2,-5.987811685E-1,-1.903881073E0,1.334912896E0
1.044920144E2,-1.004317760E0,-1.847226143E0,1.289768100E0
1.044970558E2,-1.560013413E0,-1.657917023E0,1.270873308E0
1.045020971E2,-2.198586941E0,-1.367209435E0,1.301073432E0
1.045071385E2,-2.840725899E0,-9.561080933E-1,1.453369856E0
1.045123048E2,-3.312644958E0,-4.439840317E-1,1.576674104E0
1.045173461E2,-3.658823013E0,1.092443466E-1,1.683683276E0
1.045223874E2,-3.766532421E0,7.442016602E-1,1.757277012E0
1.045274288E2,-3.786688566E0,1.096020699E0,1.663406491E0
1.045324701E2,-3.517194271E0,1.503739357E0,1.414361000E0
1.045375114E2,-3.103915215E0,1.736524105E0,1.091793299E0
1.045427463E2,-2.687064648E0,1.855760098E0,7.695783377E-1
1.045477876E2,-2.189771652E0,1.941854477E0,4.393823147E-1
1.045528289E2,-1.786459923E0,1.898020744E0,1.843463182E-1
1.045578703E2,-1.360754967E0,1.841684341E0,-7.187354565E-2
1.045629116E2,-9.739304781E-1,1.759830952E0,-3.561763763E-1
1.045679529E2,-4.834296703E-1,1.633375168E0,-5.486036539E-1
1.045731444E2,1.200103760E-2,1.384820938E0,-8.648399711E-1
1.045781858E2,6.260733604E-1,1.086001396E0,-1.271590590E0
1.045832271E2,1.349976420E0,5.840988159E-1,-1.610492826E0
1.045882685E2,2.177310467E0,-7.504272461E-2,-2.087585688E0
1.045933098E2,3.114857912E0,-8.827695847E-1,-2.438584328E0
1.045983511E2,4.091409683E0,-1.920271873E0,-2.541340828E0
1.046035417E2,5.097545147E0,-3.236207962E0,-2.427432537E0
1.046085830E2,6.088867188E0,-4.681571960E0,-2.234131098E0
1.046136244E2,6.955529213E0,-6.443913460E0,-2.019120693E0
1.046186657E2,7.614069939E0,-8.110248566E0,-1.775835395E0
1.046237071E2,7.635376930E0,-9.358055115E0,-1.377746820E0
1.046287484E2,6.532575607E0,-9.779479027E0,-7.218627930E-1
1.046339406E2,4.574644566E0,-8.990834236E0,1.477712989E-1
1.046389820E2,2.451204777E0,-6.917027473E0,1.201903582E0
1.046440233E2,8.842855096E-1,-4.104925156E0,1.906249285E0
1.046490646E2,-3.037109375E-1,-1.464292526E0,2.171190739E0
1.046541060E2,-9.442232251E-1,6.489868164E-1,1.603421450E0
1.046591473E2,-1.233475685E0,2.131884098E0,4.541238546E-1
1.046643375E2,-7.282647491E-1,3.386216164E0,-8.207383156E-1
1.046693788E2,4.837736487E-1,4.304787636E0,-1.565240383E0
1.046744201E2,1.719722748E0,4.881035805E0,-1.414272666E0
1.046794615E2,2.804745674E0,5.365467548E0,-7.418520451E-1
1.046845028E2,3.750335455E0,5.679303169E0,4.594311118E-2
1.046895441E2,4.668071747E0,5.781009674E0,6.939779520E-1
1.046947353E2,5.301053047E0,5.588524818E0,1.113534689E0
1.046997767E2,5.851828098E0,5.142960072E0,1.392582536E0
1.047048180E2,6.145994186E0,4.407660484E0,1.449469209E0
1.047098593E2,6.010574341E0,3.398489475E0,1.036453247E0
1.047149007E2,5.330405235E0,2.112055779E0,2.002725005E-1
1.047199420E2,4.134070873E0,8.056955338E-1,-9.218772054E-1
1.047251340E2,2.683204174E0,-2.778015137E-1,-2.012538195E0
1.047301753E2,1.187751532E0,-1.052816391E0,-2.920280695E0
1.047352166E2,-1.935195029E-1,-1.638113022E0,-3.537630558E0
1.047402580E2,-1.254404068E0,-2.068627357E0,-3.833568335E0
1.047452993E2,-1.881646276E0,-2.348113060E0,-3.711260796E0
1.047503406E2,-2.194707870E0,-2.473172188E0,-3.319797754E0
1.047555313E2,-2.194705963E0,-2.458309174E0,-2.942687750E0
1.047605727E2,-1.913079023E0,-2.263093948E0,-2.460190058E0
1.047656140E2,-1.440818429E0,-1.862602234E0,-2.062908411E0
1.047706553E2,-9.275768995E-1,-1.314496040E0,-1.887486100E0
1.047756967E2,-4.530415833E-1,-6.919260025E-1,-1.923910499E0
1.047807380E2,-2.648332715E-2,-1.122179031E-1,-1.874223351E0
1.047858843E2,2.008006573E-1,4.127063751E-1,-1.653264046E0
1.047909257E2,4.067179859E-1,7.668952942E-1,-1.311650634E0
1.047959670E2,6.125407219E-1,1.024722099E0,-1.047252297E0
1.048010084E2,8.565266132E-1,1.274846077E0,-7.557578087E-1
1.048060497E2,9.922899008E-1,1.348628044E0,-4.451302588E-1
1.048110911E2,1.111509085E0,1.310929298E0,-1.091711819E-1
1.048163273E2,1.121223092E0,1.197733879E0,7.624146342E-2
1.048213686E2,1.263323784E0,1.096619606E0,2.897737324E-1
1.048264099E2,1.291202188E0,9.250087738E-1,3.137970865E-1
1.048314513E2,1.294201374E0,7.739477158E-1,3.026919365E-1
1.048364926E2,1.190057397E0,5.345563889E-1,1.524839997E-1
1.048415339E2,1.055910110E0,2.596006393E-1,-3.775358200E-2
1.048467245E2,9.171692729E-1,-2.937793732E-2,-1.965467930E-1
1.048517659E2,8.211053610E-1,-2.940168381E-1,-3.958424926E-1
1.048568072E2,7.653410435E-1,-5.009164810E-1,-4.595795274E-1
1.048618486E2,7.234581709E-1,-6.178617477E-1,-4.450043440E-1
1.048668899E2,7.096807957E-1,-7.298603058E-1,-3.359109759E-1
1.048719312E2,7.156963348E-1,-7.208471298E-1,-2.991773486E-1
1.048771055E2,6.936059594E-1,-6.149320602E-1,-1.258563399E-1
1.048821468E2,7.171500921E-1,-4.755773544E-1,8.836150169E-2
1.048871881E2,7.790260911E-1,-3.219995499E-1,2.639201880E-1
1.048922295E2,8.502178192E-1,-1.254615784E-1,3.562557697E-1
1.048972708E2,8.684331179E-1,5.656814575E-2,3.320231438E-1
1.049023121E2,8.781338930E-1,2.109451294E-1,2.285567522E-1
1.049075203E2,9.374119639E-1,3.795270920E-1,2.758651972E-2
1.049125617E2,8.995027542E-1,5.503578186E-1,-1.024987102E-1
1.049176030E2,8.585566878E-1,6.731395721E-1,-1.274880767E-1
1.049226443E2,6.931205392E-1,6.952905655E-1,-1.035775542E-1
1.049276856E2,4.945542216E-1,7.018375397E-1,-5.685806274E-2
1.049327270E2,2.617461085E-1,6.820421219E-1,-1.059579253E-1
1.049379189E2,5.778131634E-2,5.952358246E-1,-1.870085597E-1
1.049429603E2,-1.004594490E-1,5.396099091E-1,-2.214010954E-1
1.049480016E2,-3.008864820E-1,4.946556091E-1,-2.077205181E-1
1.049530429E2,-4.581308365E-1,4.006032944E-1,-2.484194636E-1
1.049580843E2,-5.197789669E-1,4.035024643E-1,-3.379519582E-1
1.049631256E2,-5.623530149E-1,3.453807831E-1,-4.469106197E-1
1.049683163E2,-6.075581312E-1,2.441511154E-1,-5.335084200E-1
1.049733576E2,-5.741680861E-1,1.956510544E-1,-6.022564173E-1
1.049783989E2,-4.833404720E-1,7.651996613E-2,-5.387030840E-1
1.049834403E2,-3.816391230E-1,5.313014984E-2,-5.081940889E-1
1.049884816E2,-3.289820254E-1,9.860992432E-4,-4.069275856E-1
1.049935229E2,-2.009243220E-1,-6.068897247E-2,-3.921439648E-1
1.049987069E2,-8.537275344E-2,-6.733703613E-2,-4.082663059E-1
1.050037482E2,7.840677351E-2,-1.385784149E-1,-2.800173759E-1
1.050087895E2,2.165093273E-1,-1.105422974E-1,-8.216142654E-2
1.050138309E2,3.417504728E-1,-1.327972412E-1,5.045282841E-2
1.050188723E2,4.071484208E-1,-1.059541702E-1,1.438480616E-1
1.050239136E2,4.306927323E-1,-8.631896973E-2,2.305300236E-1
1.050291117E2,4.883014262E-1,-6.799983978E-2,2.585523129E-1
1.050341531E2,4.721241593E-1,-5.806064606E-2,3.324319124E-1
1.050391944E2,4.283648729E-1,-7.811641693E-2,3.965145350E-1
1.050442357E2,3.932086825E-1,-7.071685791E-2,4.772076607E-1
1.050492771E2,3.198654950E-1,-7.536125183E-2,7.010886073E-1
1.050543184E2,2.431670427E-1,-6.090545654E-2,7.926236391E-1
1.050595102E2,8.829438686E-2,-4.296875000E-2,8.621521592E-1
1.050645515E2,-1.031468809E-1,9.797096252E-3,8.245021105E-1
1.050695929E2,-2.731285989E-1,1.021165848E-1,5.410535336E-1
1.050746341E2,-4.525205493E-1,1.825761795E-1,3.023225069E-1
1.050796755E2,-6.433179379E-1,2.667217255E-1,-4.334330559E-2
1.050847168E2,-7.705482244E-1,3.628826141E-1,-2.547461987E-1
1.050898700E2,-8.909357786E-1,3.836183548E-1,-3.780417442E-1
1.050949113E2,-9.576898813E-1,3.446760178E-1,-4.793444872E-1
1.050999526E2,-9.484852552E-1,1.599826813E-1,-5.214813948E-1
1.051049940E2,-9.199003577E-1,-9.371280670E-2,-5.261493921E-1
1.051100353E2,-9.128659964E-1,-3.457679749E-1,-4.764963388E-1
1.051150766E2,-9.141971469E-1,-5.567045212E-1,-4.946038723E-1
1.051202581E2,-9.186453819E-1,-5.961236954E-1,-5.308611393E-1
1.051252995E2,-9.886876941E-1,-5.539569855E-1,-6.350905895E-1
1.051303408E2,-9.749752879E-1,-3.848791122E-1,-9.254584312E-1
1.051353821E2,-1.082184792E0,-1.500778198E-1,-9.984508753E-1
1.051404235E2,-1.218081713E0,8.695125580E-2,-1.141317129E0
1.051454648E2,-1.355453730E0,2.854938507E-1,-1.231803417E0
1.051506792E2,-1.547190905E0,3.631038666E-1,-1.339809656E0
1.051557205E2,-1.678414583E0,3.892860413E-1,-1.437007070E0
1.051607618E2,-1.773460984E0,3.915433884E-1,-1.393775582E0
1.051658032E2,-1.807318687E0,3.387365341E-1,-1.337783456E0
1.051708445E2,-1.799241781E0,2.297182083E-1,-1.217442513E0
1.051758858E2,-1.712069511E0,1.470689774E-1,-1.080382943E0
1.051810717E2,-1.652595282E0,5.252742767E-2,-9.091726542E-1
1.051861131E2,-1.611217856E0,-1.084423065E-2,-6.068228483E-1
1.051911544E2,-1.579528451E0,-8.966732025E-2,-3.833727837E-1
1.051961957E2,-1.488365889E0,-1.635570526E-1,-1.421920061E-1
1.052012370E2,-1.498040676E0,-2.276325226E-1,-7.185721397E-2
1.052062784E2,-1.468326092E0,-3.607578278E-1,-3.533029556E-2
1.052114614E2,-1.424857140E0,-5.053901672E-1,-1.832146645E-1
1.052165028E2,-1.344513655E0,-8.350400925E-1,-2.011606693E-1
1.052215441E2,-1.166311741E0,-1.245453835E0,2.645480633E-2
1.052265854E2,-8.382974267E-1,-1.655240059E0,5.167274475E-1
1.052316267E2,-5.712816715E-1,-2.145686150E0,1.125127077E0
1.052366681E2,-3.788298666E-1,-2.671063423E0,1.643992066E0
1.052418880E2,-2.834308743E-1,-3.114985466E0,1.766980052E0
1.052469294E2,-2.705421448E-1,-3.487177849E0,1.619324088E0
1.052519707E2,-3.118735254E-1,-3.803196907E0,1.386021614E0
1.052570120E2,-3.864833117E-1,-4.072759628E0,1.295634627E0
1.052620534E2,-4.538076818E-1,-4.345001221E0,1.286677599E0
1.052670947E2,-5.807929039E-1,-4.615190506E0,1.454582214E0
1.052722768E2,-6.140827537E-1,-4.738470078E0,1.727100968E0
1.052773182E2,-5.434366465E-1,-4.825557709E0,1.956256866E0
1.052823595E2,-4.562275410E-1,-4.817817688E0,2.067922831E0
1.052874008E2,-2.732065916E-1,-4.725121498E0,2.072459459E0
1.052924421E2,-2.252499759E-2,-4.505846977E0,1.971446872E0
1.052974835E2,2.938339114E-1,-4.120835304E0,1.713843822E0
1.053026584E2,6.366128922E-1,-3.636118889E0,1.200018167E0
1.053076998E2,9.671909809E-1,-3.061882973E0,5.975081921E-1
1.053127411E2,1.361063004E0,-2.458042145E0,-1.036167145E-3
1.053177824E2,1.729341388E0,-1.810449600E0,-2.710680664E-1
1.053228237E2,2.050264835E0,-1.151589394E0,-5.577543378E-2
1.053278651E2,2.357022047E0,-4.648866653E-1,4.510390162E-1
1.053330907E2,2.602637053E0,2.972459793E-1,9.039372802E-1
1.053381320E2,2.836010456E0,1.146523476E0,1.043673038E0
1.053431733E2,3.029043198E0,2.043286324E0,9.253497720E-1
1.053482147E2,3.246853828E0,2.922976494E0,7.101239562E-1
1.053532561E2,3.269600868E0,3.607620239E0,8.934891224E-1
1.053582974E2,3.266771793E0,3.957758904E0,1.367985487E0
1.053634886E2,3.405520439E0,4.055106163E0,1.815923452E0
1.053685299E2,3.133699179E0,3.834931374E0,2.070380449E0
1.053735712E2,2.797042370E0,3.244934082E0,2.116956234E0
1.053786126E2,2.368035316E0,2.408988476E0,1.958581686E0
1.053836539E2,1.723636627E0,1.360958099E0,1.751191139E0
1.053886952E2,1.066909790E0,1.345939636E-1,1.436607480E0
1.053938861E2,6.166580915E-1,-8.922147751E-1,9.396688938E-1
1.053989275E2,3.171643019E-1,-1.838705063E0,4.835788608E-1
1.054039688E2,2.663004398E-2,-2.583193779E0,1.028151512E-1
1.054090101E2,-1.821413040E-1,-3.221586227E0,-2.341083884E-1
1.054140515E2,-4.206860065E-1,-3.635508537E0,-4.854519367E-1
1.054190928E2,-5.799919367E-1,-3.780896187E0,-6.676852703E-1
1.054242845E2,-7.240040302E-1,-3.673928261E0,-8.126636744E-1
1.054293258E2,-7.437460423E-1,-3.358585358E0,-8.418619633E-1
1.054343671E2,-6.607737541E-1,-2.810464859E0,-8.297301531E-1
1.054394085E2,-4.811404943E-1,-2.192639351E0,-8.093937635E-1
1.054444499E2,-2.722164392E-1,-1.495704651E0,-7.399498224E-1
1.054494912E2,2.478158474E-2,-7.951021194E-1,-6.964790821E-1
1.054546718E2,4.230329990E-1,-1.246089935E-1,-6.757943034E-1
1.054597132E2,8.660076261E-1,6.457118988E-1,-6.747783422E-1
1.054647545E2,1.314466119E0,1.322997093E0,-7.397442460E-1
1.054697958E2,1.590784073E0,2.034269333E0,-7.176429033E-1
1.054748371E2,1.956390858E0,2.668424606E0,-7.424493432E-1
1.054798785E2,2.144792080E0,3.147979736E0,-8.166127205E-1
1.054850803E2,2.287766457E0,3.573390007E0,-8.231087923E-1
1.054901217E2,2.335159302E0,3.886931896E0,-7.480416298E-1
1.054951630E2,2.428015947E0,3.948592186E0,-7.940571308E-1
1.055002043E2,2.392616987E0,3.922733307E0,-7.500262856E-1
1.055052456E2,2.400259018E0,3.827459335E0,-8.037346601E-1
1.055102870E2,2.418738842E0,3.602956772E0,-8.371770978E-1
1.055154771E2,2.337291956E0,3.313784599E0,-8.092176318E-1
1.055205185E2,2.228885889E0,3.043892860E0,-7.445545793E-1
1.055255598E2,2.093135595E0,2.732087135E0,-6.397455931E-1
1.055306012E2,1.956660151E0,2.481245518E0,-5.319597721E-1
1.055356425E2,1.871107101E0,2.291308403E0,-3.706575632E-1
1.055406838E2,1.776843309E0,2.030524254E0,-1.704998016E-1
1.055458757E2,1.627759695E0,1.830541611E0,1.550475359E-1
1.055509171E2,1.484976053E0,1.728292942E0,3.697990179E-1
1.055559584E2,1.361081839E0,1.672021866E0,4.484179020E-1
1.055609997E2,1.252391100E0,1.665218830E0,6.467697620E-1
1.055660411E2,1.100765824E0,1.699306488E0,7.037063837E-1
1.055710824E2,1.025756598E0,1.794571877E0,5.965634584E-1
1.055762736E2,9.637308121E-1,1.903183937E0,4.874289036E-1
1.055813150E2,9.049659967E-1,1.993911743E0,3.575839996E-1
1.055863563E2,8.924347162E-1,2.132644653E0,1.475886106E-1
1.055913976E2,8.062175512E-1,2.289486885E0,-5.499410629E-2
1.055964390E2,8.818758726E-1,2.419015884E0,-3.134230375E-1
1.056014803E2,9.729621410E-1,2.651693344E0,-4.626576900E-1
1.056066710E2,1.135536671E0,2.837954521E0,-5.071700811E-1
1.056117123E2,1.272317171E0,3.079515457E0,-5.635482073E-1
1.056167537E2,1.455699205E0,3.253270149E0,-4.686738253E-1
1.056217950E2,1.591846704E0,3.394062519E0,-3.603346348E-1
1.056268363E2,1.714052200E0,3.455257416E0,-3.058362007E-1
1.056318776E2,1.820561290E0,3.434553146E0,-2.195864916E-1
1.056370694E2,1.844952106E0,3.321362495E0,-9.932410717E-2
1.056421107E2,1.835366488E0,3.148727894E0,-6.170082092E-2
1.056471520E2,1.779329062E0,2.943161011E0,4.794955254E-2
1.056521934E2,1.611451387E0,2.724914551E0,1.168729067E-1
1.056572348E2,1.437332749E0,2.449767113E0,1.444861889E-1
1.056622761E2,1.210886955E0,2.149980068E0,2.673361301E-1
1.056674673E2,9.636647701E-1,1.758874893E0,3.310045004E-1
1.056725086E2,7.286776304E-1,1.400272369E0,3.966293335E-1
1.056775500E2,5.169266462E-1,1.007404327E0,5.499407053E-1
1.056825913E2,2.018636465E-1,5.527563095E-1,6.892542839E-1
1.056876326E2,-1.059174538E-1,7.094192505E-2,8.390721083E-1
1.056926739E2,-3.978471756E-1,-3.375072479E-1,9.746065140E-1
1.056978664E2,-6.879993677E-1,-7.012310028E-1,1.091390610E0
1.057029077E2,-1.027217627E0,-1.116542816E0,1.278007746E0
1.057079490E2,-1.396050096E0,-1.444341660E0,1.464740753E0
1.057129904E2,-1.815598011E0,-1.762529373E0,1.749643326E0
1.057180317E2,-2.219532490E0,-2.026858330E0,1.900842309E0
1.057230730E2,-2.695679665E0,-2.288936615E0,2.108336687E0
1.057282511E2,-3.124641418E0,-2.492399216E0,2.226809978E0
1.057332925E2,-3.503730774E0,-2.633026123E0,2.340680599E0
1.057383338E2,-3.699886560E0,-2.780093193E0,2.396489620E0
1.057433751E2,-3.781088352E0,-2.847537041E0,2.473884344E0
1.057484164E2,-3.690266609E0,-2.889250755E0,2.503329992E0
1.057534578E2,-3.440768480E0,-2.839471817E0,2.292085886E0
1.057586611E2,-3.027763605E0,-2.751987457E0,2.088461399E0
1.057637025E2,-2.538792133E0,-2.510875702E0,1.904847860E0
1.057687438E2,-2.026216984E0,-2.229786873E0,1.740896463E0
1.057737851E2,-1.397197485E0,-1.950566292E0,1.649456024E0
1.057788265E2,-8.355597258E-1,-1.686269760E0,1.744384050E0
1.057838678E2,-2.868021727E-1,-1.500203133E0,1.927467823E0
